#grid point	c_iterations	c_convergence   	P               	T(k)            	n_<tot> (cm-3)  	n_g (cm-3)      	m(u)            	C    	H    	He   	N    	O    	S    	P    	Si   	Ti   	V    	Cl   	K    	Na   	Mg   	F    	Ca   	Fe   	e-   
101       	4         	ok              	3.4960000000e-05	9.3010000000e+02	5.0042045162e+14	2.7224383666e+14	2.3680750567e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
102       	4         	ok              	2.9500000000e-05	9.2290000000e+02	4.2555984525e+14	2.3151740553e+14	2.3680750642e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
103       	4         	ok              	2.4890000000e-05	9.1540000000e+02	3.6199890941e+14	1.9693833662e+14	2.3680750714e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
104       	4         	ok              	2.1000000000e-05	9.0870000000e+02	3.0767488098e+14	1.6738442457e+14	2.3680750766e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
105       	4         	ok              	1.7710000000e-05	9.0170000000e+02	2.6148679802e+14	1.4225671262e+14	2.3680750817e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
106       	4         	ok              	1.4950000000e-05	8.9550000000e+02	2.2226387347e+14	1.2091825730e+14	2.3680750855e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
107       	4         	ok              	1.2610000000e-05	8.8950000000e+02	1.8873933084e+14	1.0267989387e+14	2.3680750887e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
108       	4         	ok              	1.0640000000e-05	8.8420000000e+02	1.6020807222e+14	8.7158027760e+13	2.3680750910e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
109       	4         	ok              	8.9750000000e-06	8.7940000000e+02	1.3587553700e+14	7.3920393979e+13	2.3680750927e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
110       	4         	ok              	7.5720000000e-06	8.7530000000e+02	1.1517201220e+14	6.2657051451e+13	2.3680750938e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
111       	4         	ok              	6.3880000000e-06	8.7160000000e+02	9.7575540077e+13	5.3084039399e+13	2.3680750945e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
112       	4         	ok              	5.3890000000e-06	8.6860000000e+02	8.2600302249e+13	4.4937057946e+13	2.3680750947e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
113       	4         	ok              	4.5470000000e-06	8.6610000000e+02	6.9895657322e+13	3.8025347582e+13	2.3680750946e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
114       	4         	ok              	3.8360000000e-06	8.6410000000e+02	5.9102774829e+13	3.2153693700e+13	2.3680750940e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
115       	4         	ok              	3.2360000000e-06	8.6250000000e+02	4.9950827449e+13	2.7174758056e+13	2.3680750932e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
116       	4         	ok              	2.7300000000e-06	8.6150000000e+02	4.2189137085e+13	2.2952164200e+13	2.3680750918e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
117       	4         	ok              	2.3040000000e-06	8.6070000000e+02	3.5638871923e+13	1.9388622223e+13	2.3680750902e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
118       	4         	ok              	1.9440000000e-06	8.6050000000e+02	3.0077287185e+13	1.6362952243e+13	2.3680750878e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
119       	4         	ok              	1.6400000000e-06	8.6060000000e+02	2.5370894678e+13	1.3802532653e+13	2.3680750850e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
120       	4         	ok              	1.3830000000e-06	8.6130000000e+02	2.1377701483e+13	1.1630115019e+13	2.3680750811e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
121       	4         	ok              	1.1670000000e-06	8.6200000000e+02	1.8024235986e+13	9.8057285629e+12	2.3680750768e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
122       	4         	ok              	9.8470000000e-07	8.6360000000e+02	1.5180447624e+13	8.2586218562e+12	2.3680750706e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
123       	4         	ok              	8.3070000000e-07	8.6510000000e+02	1.2784129776e+13	6.9549526143e+12	2.3680750636e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
124       	4         	ok              	7.0090000000e-07	8.6730000000e+02	1.0759200086e+13	5.8533297440e+12	2.3680750541e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
125       	4         	ok              	5.9130000000e-07	8.6970000000e+02	9.0517317951e+12	4.9244154574e+12	2.3680750423e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
126       	4         	ok              	4.9890000000e-07	8.7290000000e+02	7.6092574077e+12	4.1396658567e+12	2.3680750261e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
127       	4         	ok              	4.2090000000e-07	8.7670000000e+02	6.3917706099e+12	3.4773162985e+12	2.3680750040e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
128       	4         	ok              	3.5510000000e-07	8.8100000000e+02	5.3662143925e+12	2.9193827721e+12	2.3680749744e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
129       	4         	ok              	2.9960000000e-07	8.8700000000e+02	4.4968814275e+12	2.4464394207e+12	2.3680749271e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
130       	4         	ok              	2.5270000000e-07	8.9300000000e+02	3.7674458488e+12	2.0496044720e+12	2.3680748645e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
131       	4         	ok              	2.1320000000e-07	9.0240000000e+02	3.1454394353e+12	1.7112142599e+12	2.3680747443e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
132       	4         	ok              	1.7990000000e-07	9.1200000000e+02	2.6262103347e+12	1.4287380204e+12	2.3680745665e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
133       	4         	ok              	1.5180000000e-07	9.2580000000e+02	2.1829697063e+12	1.1876018681e+12	2.3680741999e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
134       	4         	ok              	1.2810000000e-07	9.4210000000e+02	1.8102773191e+12	9.8484617586e+11	2.3680734935e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
135       	4         	ok              	1.0800000000e-07	9.6150000000e+02	1.4954337673e+12	8.1356216592e+11	2.3680720308e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
136       	4         	ok              	9.1140000000e-08	9.8970000000e+02	1.2260195839e+12	6.6699369855e+11	2.3680678731e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
137       	4         	ok              	7.6900000000e-08	1.0179000000e+03	1.0057997425e+12	5.4718918154e+11	2.3680588281e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
138       	4         	ok              	6.4880000000e-08	1.0671000000e+03	8.0944723485e+11	4.4037433284e+11	2.3680180854e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
139       	4         	ok              	5.4730000000e-08	1.1228000000e+03	6.4890099112e+11	3.5305252439e+11	2.3678685307e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
140       	4         	ok              	4.6180000000e-08	1.2003000000e+03	5.1200096906e+11	2.7866370013e+11	2.3670577455e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
141       	4         	ok              	3.8960000000e-08	1.3215000000e+03	3.9109589196e+11	2.1353450258e+11	2.3595743466e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
142       	4         	ok              	3.2870000000e-08	1.4547000000e+03	2.9340412618e+11	1.6365999825e+11	2.3096285760e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
143       	4         	ok              	2.7730000000e-08	1.7657000000e+03	1.3561170540e+11	1.1374943011e+11	1.5359122965e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
144       	5         	ok              	2.3400000000e-08	2.3471000000e+03	7.2241735839e+10	7.2210531385e+10	1.2888610555e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
145       	5         	ok              	1.9740000000e-08	3.2084000000e+03	4.4565326010e+10	4.4563051056e+10	1.2883701041e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
146       	1         	ok              	1.6650000000e-08	4.2708000000e+03	2.8237177420e+10	2.8237177299e+10	1.2883043441e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
147       	1         	ok              	1.4050000000e-08	5.1671000000e+03	1.9694535151e+10	1.9694535147e+10	1.2883043388e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
148       	1         	ok              	1.1850000000e-08	5.9232000000e+03	1.4490328469e+10	1.4490328468e+10	1.2883043386e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
149       	1         	ok              	1.0000000000e-08	6.0000000000e+03	1.2071605286e+10	1.2071605286e+10	1.2883043386e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
